date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-15,27,19,0.0,8.7,6,1,04:41 AM,03:53 PM,06:19 AM,05:13 PM,9,23,23,23,8,0,42,0.0,1015,27,10,249,7,Kolkata
2018-01-16,28,19,0.0,8.7,7,0,05:30 AM,04:41 PM,06:19 AM,05:14 PM,9,24,24,23,9,0,41,0.0,1014,28,10,214,8,Kolkata
2018-01-17,28,20,0.0,8.7,6,0,06:16 AM,05:31 PM,06:19 AM,05:15 PM,8,24,24,24,8,0,36,0.0,1014,28,10,344,7,Kolkata
2018-01-18,29,18,0.0,8.7,7,6,07:01 AM,06:22 PM,06:19 AM,05:15 PM,5,23,23,23,9,0,32,0.0,1015,29,10,332,7,Kolkata
2018-01-19,28,18,0.0,8.7,7,13,07:43 AM,07:14 PM,06:19 AM,05:16 PM,5,23,23,23,9,0,31,0.0,1015,28,10,326,7,Kolkata
2018-01-20,29,18,0.0,8.7,7,20,08:22 AM,08:06 PM,06:18 AM,05:17 PM,8,24,24,24,7,0,38,0.0,1014,29,10,289,6,Kolkata
2018-01-21,29,19,0.0,8.7,7,28,09:01 AM,08:58 PM,06:18 AM,05:17 PM,8,25,25,24,8,0,36,0.0,1014,29,10,167,7,Kolkata
2018-01-22,28,19,0.0,8.7,7,35,09:39 AM,09:51 PM,06:18 AM,05:18 PM,5,24,24,24,8,0,31,0.0,1013,28,10,279,7,Kolkata
2018-01-23,30,20,0.0,8.7,7,42,10:17 AM,10:45 PM,06:18 AM,05:19 PM,6,25,25,25,6,0,30,0.0,1012,30,10,305,5,Kolkata
2018-01-24,32,21,0.0,8.7,7,49,10:56 AM,11:41 PM,06:18 AM,05:19 PM,10,26,26,26,7,2,38,0.0,1010,32,10,246,5,Kolkata
2018-01-25,29,18,0.0,8.7,7,57,11:37 AM,No moonset,06:18 AM,05:20 PM,9,24,24,24,11,6,39,0.0,1011,29,10,174,8,Kolkata
2018-01-26,29,18,0.0,8.7,7,64,12:22 PM,12:39 AM,06:17 AM,05:21 PM,8,24,24,24,9,0,37,0.0,1012,29,10,212,8,Kolkata
2018-01-27,27,19,0.0,8.7,7,71,01:12 PM,01:40 AM,06:17 AM,05:22 PM,8,24,24,24,9,0,37,0.0,1013,27,10,182,8,Kolkata
2018-01-28,29,19,0.0,8.7,7,78,02:06 PM,02:43 AM,06:17 AM,05:22 PM,5,24,24,24,6,0,32,0.0,1014,29,10,298,5,Kolkata
2018-01-29,29,20,0.0,8.7,7,86,03:07 PM,03:47 AM,06:17 AM,05:23 PM,6,25,25,25,7,0,30,0.0,1015,29,10,288,6,Kolkata
2018-01-30,30,20,0.0,8.7,7,93,04:11 PM,04:49 AM,06:16 AM,05:24 PM,6,25,25,25,10,0,31,0.0,1013,30,10,256,9,Kolkata
2018-01-31,29,21,0.0,8.7,7,97,05:17 PM,05:49 AM,06:16 AM,05:24 PM,8,25,25,25,12,0,34,0.0,1012,29,10,235,10,Kolkata
2018-02-01,30,21,0.0,8.7,7,88,06:22 PM,06:43 AM,06:16 AM,05:25 PM,9,26,26,26,7,0,36,0.0,1013,30,10,240,6,Kolkata
2018-02-02,31,22,0.0,8.7,7,81,07:25 PM,07:34 AM,06:15 AM,05:26 PM,13,27,27,26,8,0,43,0.0,1013,31,10,266,7,Kolkata
2018-02-03,33,23,0.0,8.7,7,73,08:25 PM,08:19 AM,06:15 AM,05:26 PM,12,28,28,27,6,0,41,0.0,1014,33,10,253,5,Kolkata
2018-02-04,34,23,0.0,8.7,7,66,09:23 PM,09:01 AM,06:14 AM,05:27 PM,13,27,27,27,11,2,47,0.0,1014,34,10,243,8,Kolkata
2018-02-05,33,24,0.0,8.7,7,58,10:18 PM,09:41 AM,06:14 AM,05:27 PM,14,28,28,28,6,7,47,0.0,1016,33,10,222,4,Kolkata
2018-02-06,33,22,0.0,8.7,8,51,11:12 PM,10:20 AM,06:13 AM,05:28 PM,13,28,28,28,9,5,41,0.0,1014,33,10,293,7,Kolkata
2018-02-07,32,23,0.0,8.7,7,43,No moonrise,10:59 AM,06:13 AM,05:29 PM,7,26,26,27,11,23,32,0.0,1012,32,10,254,7,Kolkata
2018-02-08,31,22,0.0,8.7,7,36,12:04 AM,11:39 AM,06:12 AM,05:29 PM,8,26,26,27,10,9,31,0.0,1012,31,10,277,7,Kolkata
2018-02-09,33,22,0.0,8.7,7,28,12:56 AM,12:20 PM,06:12 AM,05:30 PM,13,28,28,27,8,6,42,0.0,1012,33,10,243,6,Kolkata
2018-02-10,32,23,0.0,8.7,7,20,01:47 AM,01:03 PM,06:11 AM,05:30 PM,9,27,27,27,12,9,34,0.0,1015,32,10,212,8,Kolkata
2018-02-11,30,22,0.0,4.2,6,13,02:36 AM,01:49 PM,06:11 AM,05:31 PM,5,25,25,25,11,53,27,0.0,1017,30,10,105,8,Kolkata
2018-02-12,32,23,0.0,8.7,7,5,03:26 AM,02:36 PM,06:10 AM,05:32 PM,6,26,26,27,11,2,27,0.0,1018,32,10,182,8,Kolkata
2018-02-13,32,21,0.0,8.7,7,0,04:12 AM,03:26 PM,06:10 AM,05:32 PM,9,26,26,26,13,5,33,0.0,1019,32,10,348,10,Kolkata
2018-02-14,32,22,0.0,8.7,7,0,04:58 AM,04:17 PM,06:09 AM,05:33 PM,12,27,27,26,10,6,41,0.0,1018,32,10,298,8,Kolkata
2018-02-15,32,22,0.0,8.7,7,0,05:41 AM,05:09 PM,06:08 AM,05:33 PM,8,27,27,27,9,0,32,0.0,1018,32,10,334,8,Kolkata
2018-02-16,31,21,0.0,8.7,7,2,06:22 AM,06:01 PM,06:08 AM,05:34 PM,8,27,27,27,9,0,31,0.0,1016,31,10,302,7,Kolkata
2018-02-17,32,22,0.0,8.7,7,10,07:01 AM,06:54 PM,06:07 AM,05:34 PM,10,27,27,28,8,0,35,0.0,1012,32,10,267,7,Kolkata
2018-02-18,32,23,0.0,8.7,7,17,07:40 AM,07:47 PM,06:06 AM,05:35 PM,11,27,27,27,9,1,39,0.0,1012,32,10,255,7,Kolkata
