date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-02-11,26,14,0.0,11.1,5,13,03:37 AM,02:32 PM,07:06 AM,06:16 PM,4,18,19,18,29,11,41,0.8,1015,26,10,111,18,Jaipur
2018-02-12,26,15,0.0,11.1,6,5,04:25 AM,03:20 PM,07:06 AM,06:16 PM,6,19,19,19,17,7,46,0.1,1016,26,10,222,11,Jaipur
2018-02-13,26,13,0.0,11.1,5,0,05:12 AM,04:10 PM,07:05 AM,06:17 PM,6,18,18,18,16,18,50,0.0,1022,26,10,66,9,Jaipur
2018-02-14,26,13,0.0,11.1,6,0,05:57 AM,05:02 PM,07:04 AM,06:18 PM,3,19,19,19,15,0,37,0.0,1023,26,10,263,9,Jaipur
2018-02-15,28,14,0.0,11.2,6,0,06:38 AM,05:55 PM,07:03 AM,06:18 PM,4,20,20,21,16,1,35,0.0,1021,28,10,285,10,Jaipur
2018-02-16,28,16,0.0,11.2,6,2,07:19 AM,06:49 PM,07:03 AM,06:19 PM,5,21,21,22,12,1,36,0.0,1019,28,10,205,8,Jaipur
2018-02-17,30,16,0.0,11.2,6,10,07:56 AM,07:43 PM,07:02 AM,06:20 PM,4,21,21,22,17,0,34,0.0,1014,30,10,232,10,Jaipur
2018-02-18,29,16,0.0,11.2,7,17,08:33 AM,08:38 PM,07:01 AM,06:20 PM,7,22,22,22,12,2,39,0.0,1013,29,10,157,6,Jaipur
2018-02-19,32,16,0.0,11.2,7,25,09:10 AM,09:34 PM,07:00 AM,06:21 PM,4,22,22,23,12,10,32,0.0,1014,32,10,113,7,Jaipur
2018-02-20,33,18,0.0,11.6,7,32,09:47 AM,10:31 PM,06:59 AM,06:22 PM,4,24,24,25,10,8,27,0.0,1013,33,10,155,6,Jaipur
2018-02-21,33,18,0.0,11.6,7,40,10:25 AM,11:30 PM,06:58 AM,06:22 PM,4,24,24,25,14,6,28,0.0,1011,33,10,246,9,Jaipur
2018-02-22,33,20,0.0,11.6,7,47,11:07 AM,No moonset,06:58 AM,06:23 PM,4,25,25,26,14,6,25,0.0,1010,33,10,288,9,Jaipur
2018-02-23,33,18,0.0,11.6,7,55,11:52 AM,12:29 AM,06:57 AM,06:24 PM,5,25,25,26,12,11,28,0.0,1010,33,10,231,7,Jaipur
2018-02-24,32,19,0.0,11.6,7,62,12:42 PM,01:31 AM,06:56 AM,06:24 PM,6,25,25,25,13,9,31,0.2,1012,32,10,290,9,Jaipur
2018-02-25,31,20,0.0,11.6,7,70,01:37 PM,02:33 AM,06:55 AM,06:25 PM,6,24,24,25,21,3,31,1.1,1016,31,10,354,12,Jaipur
2018-02-26,31,18,0.0,11.6,7,77,02:37 PM,03:35 AM,06:54 AM,06:26 PM,7,24,24,24,19,1,35,0.0,1015,31,10,284,12,Jaipur
2018-02-27,34,19,0.0,11.6,7,85,03:41 PM,04:33 AM,06:53 AM,06:26 PM,6,25,25,26,12,15,30,0.0,1014,34,10,289,7,Jaipur
2018-02-28,32,19,0.0,11.6,7,93,04:47 PM,05:27 AM,06:52 AM,06:27 PM,7,25,25,26,14,13,31,0.0,1013,32,10,135,9,Jaipur
2018-03-01,33,20,0.0,11.6,7,96,05:52 PM,06:17 AM,06:51 AM,06:27 PM,6,26,26,26,12,16,31,0.0,1011,33,10,169,8,Jaipur
2018-03-02,34,21,0.0,11.6,7,100,06:55 PM,07:03 AM,06:50 AM,06:28 PM,4,26,26,26,18,2,26,0.0,1011,34,10,240,12,Jaipur
2018-03-03,34,20,0.0,11.6,7,89,07:57 PM,07:45 AM,06:49 AM,06:28 PM,3,26,26,26,20,10,24,0.0,1009,34,10,223,13,Jaipur
2018-03-04,32,20,0.0,11.6,7,82,08:56 PM,08:24 AM,06:48 AM,06:29 PM,6,25,25,25,19,16,32,0.0,1009,32,10,229,13,Jaipur
2018-03-05,30,18,0.0,11.6,7,74,09:54 PM,09:03 AM,06:47 AM,06:30 PM,4,23,23,23,16,5,30,0.0,1014,30,10,179,9,Jaipur
2018-03-06,31,19,0.0,11.6,7,67,10:50 PM,09:41 AM,06:46 AM,06:30 PM,0,24,24,25,14,2,21,0.0,1015,31,10,205,9,Jaipur
2018-03-07,35,18,0.0,11.6,7,60,11:45 PM,10:20 AM,06:45 AM,06:31 PM,2,25,25,26,10,0,23,0.0,1014,35,10,144,5,Jaipur
2018-03-08,34,19,0.0,11.6,7,53,No moonrise,11:00 AM,06:44 AM,06:31 PM,1,25,25,26,15,0,20,0.0,1014,34,10,123,9,Jaipur
2018-03-09,34,20,0.0,11.6,8,45,12:37 AM,11:42 AM,06:43 AM,06:32 PM,2,26,26,27,15,3,21,0.0,1013,34,10,134,9,Jaipur
2018-03-10,36,20,0.0,11.6,8,38,01:30 AM,12:26 PM,06:42 AM,06:32 PM,2,27,27,27,14,3,21,0.0,1013,36,10,123,8,Jaipur
2018-03-11,35,21,0.0,11.6,8,31,02:19 AM,01:14 PM,06:41 AM,06:33 PM,2,27,27,28,13,0,20,0.0,1012,35,10,130,8,Jaipur
2018-03-12,36,22,0.0,11.6,8,24,03:07 AM,02:03 PM,06:40 AM,06:33 PM,2,28,28,29,9,0,19,0.0,1012,36,10,165,6,Jaipur
2018-03-13,36,22,0.0,11.6,8,16,03:52 AM,02:54 PM,06:39 AM,06:34 PM,-0,28,28,29,12,0,16,0.0,1011,36,10,206,8,Jaipur
2018-03-14,34,21,0.0,11.6,7,9,04:35 AM,03:47 PM,06:37 AM,06:35 PM,0,26,26,27,22,1,18,0.0,1009,34,10,271,14,Jaipur
2018-03-15,34,21,0.0,11.6,7,2,05:16 AM,04:40 PM,06:36 AM,06:35 PM,4,26,26,27,19,2,24,0.0,1010,34,10,263,13,Jaipur
2018-03-16,33,20,0.0,11.6,7,0,05:54 AM,05:35 PM,06:35 AM,06:36 PM,-1,25,25,26,15,2,18,0.0,1010,33,10,184,9,Jaipur
2018-03-17,33,20,0.0,11.6,7,0,06:32 AM,06:30 PM,06:34 AM,06:36 PM,-2,25,25,26,18,0,17,0.0,1011,33,10,142,11,Jaipur
2018-03-18,35,20,0.0,11.6,8,5,07:09 AM,07:27 PM,06:33 AM,06:37 PM,0,26,26,28,11,0,18,0.0,1013,35,10,135,7,Jaipur
2018-03-19,36,21,0.0,11.6,8,13,07:46 AM,08:24 PM,06:32 AM,06:37 PM,-1,27,27,28,16,2,16,0.0,1014,36,10,105,10,Jaipur
2018-03-20,34,22,0.0,11.6,8,20,08:25 AM,09:24 PM,06:31 AM,06:38 PM,6,28,28,28,18,7,26,0.0,1011,34,10,229,12,Jaipur
2018-03-21,33,22,0.0,11.6,7,27,09:06 AM,10:24 PM,06:30 AM,06:38 PM,1,26,26,27,23,4,19,0.0,1009,33,10,273,15,Jaipur
2018-03-22,31,20,0.0,11.6,7,34,09:50 AM,11:26 PM,06:29 AM,06:39 PM,4,25,25,25,17,2,26,0.0,1010,31,10,229,11,Jaipur
2018-03-23,31,20,0.0,11.6,7,42,10:38 AM,No moonset,06:28 AM,06:39 PM,5,25,25,25,17,0,30,0.0,1012,31,10,286,11,Jaipur
2018-03-24,34,20,0.0,11.6,8,49,11:32 AM,12:27 AM,06:26 AM,06:40 PM,3,26,26,27,15,0,23,0.0,1014,34,10,170,9,Jaipur
2018-03-25,36,22,0.0,11.6,8,56,12:29 PM,01:28 AM,06:25 AM,06:40 PM,1,28,28,29,17,0,18,0.0,1015,36,10,301,11,Jaipur
2018-03-26,37,22,0.0,11.6,8,63,01:30 PM,02:25 AM,06:24 AM,06:41 PM,-4,28,28,29,15,0,12,0.0,1014,37,10,242,9,Jaipur
2018-03-27,38,20,0.0,11.6,8,71,02:33 PM,03:20 AM,06:23 AM,06:41 PM,-7,29,29,30,15,1,9,0.0,1010,38,10,274,10,Jaipur
2018-03-28,39,24,0.0,11.6,9,78,03:36 PM,04:09 AM,06:22 AM,06:42 PM,-6,30,30,32,18,0,9,0.0,1009,39,10,283,12,Jaipur
2018-03-29,39,20,0.0,11.6,8,85,04:39 PM,04:55 AM,06:21 AM,06:42 PM,-7,30,30,31,17,0,9,0.0,1009,39,10,275,11,Jaipur
2018-03-30,39,21,0.0,11.6,8,93,05:41 PM,05:38 AM,06:20 AM,06:43 PM,-6,30,30,31,20,2,9,0.0,1006,39,10,273,13,Jaipur
2018-03-31,39,21,0.0,11.6,8,96,06:40 PM,06:18 AM,06:19 AM,06:43 PM,-5,30,30,32,16,0,10,0.0,1006,39,10,181,10,Jaipur
2018-04-01,38,22,0.0,11.6,8,89,07:39 PM,06:56 AM,06:18 AM,06:44 PM,4,30,30,31,14,0,21,0.0,1008,38,10,129,9,Jaipur
2018-04-02,38,24,0.0,11.6,8,81,08:36 PM,07:35 AM,06:17 AM,06:44 PM,5,31,31,32,15,6,22,0.0,1009,38,10,165,9,Jaipur
2018-04-03,39,23,0.0,11.6,9,74,09:32 PM,08:13 AM,06:16 AM,06:45 PM,1,31,31,32,13,19,15,0.0,1008,39,10,246,8,Jaipur
2018-04-04,40,26,0.0,11.6,9,66,10:27 PM,08:53 AM,06:14 AM,06:45 PM,-1,32,32,33,20,1,12,0.0,1006,40,10,312,13,Jaipur
2018-04-05,39,26,0.0,11.6,9,59,11:20 PM,09:35 AM,06:13 AM,06:46 PM,1,32,32,34,15,4,14,0.0,1004,39,10,226,9,Jaipur
2018-04-06,38,26,0.0,11.6,8,51,No moonrise,10:19 AM,06:12 AM,06:46 PM,8,31,31,32,17,10,24,0.0,1006,38,10,72,10,Jaipur
2018-04-07,37,25,0.0,11.6,8,44,12:11 AM,11:06 AM,06:11 AM,06:47 PM,10,31,31,32,15,4,29,0.0,1008,37,10,104,10,Jaipur
2018-04-08,37,24,0.0,11.6,8,36,01:00 AM,11:54 AM,06:10 AM,06:47 PM,8,32,32,33,14,3,24,0.0,1008,37,10,137,8,Jaipur
2018-04-09,38,25,0.0,11.6,8,28,01:47 AM,12:44 PM,06:09 AM,06:48 PM,9,32,32,33,15,4,24,0.4,1009,38,10,109,10,Jaipur
2018-04-10,38,25,0.0,11.6,8,21,02:30 AM,01:37 PM,06:08 AM,06:48 PM,7,31,31,32,15,5,22,0.0,1008,38,10,142,10,Jaipur
2018-04-11,37,27,0.0,11.6,8,13,03:12 AM,02:29 PM,06:07 AM,06:49 PM,8,31,31,32,18,6,24,1.0,1007,37,10,166,12,Jaipur
2018-04-12,36,26,0.0,11.6,8,6,03:51 AM,03:24 PM,06:06 AM,06:49 PM,10,30,30,31,17,6,30,0.2,1008,36,10,136,12,Jaipur
2018-04-13,40,26,0.0,11.6,9,0,04:28 AM,04:18 PM,06:05 AM,06:50 PM,7,31,31,32,11,3,22,0.0,1009,40,10,125,7,Jaipur
2018-04-14,38,27,0.0,11.6,9,0,05:05 AM,05:15 PM,06:04 AM,06:50 PM,3,31,31,33,14,7,15,0.9,1008,38,10,120,9,Jaipur
2018-04-15,39,28,0.0,11.6,9,0,05:43 AM,06:13 PM,06:03 AM,06:51 PM,5,32,32,34,16,2,16,0.4,1007,39,10,136,11,Jaipur
2018-04-16,40,28,0.0,11.6,9,1,06:21 AM,07:13 PM,06:02 AM,06:51 PM,4,32,32,34,20,12,16,0.0,1008,40,10,271,13,Jaipur
2018-04-17,40,28,0.0,11.6,9,9,07:02 AM,08:14 PM,06:01 AM,06:52 PM,3,33,33,34,23,13,15,0.0,1009,40,10,306,16,Jaipur
2018-04-18,40,27,0.0,12.5,9,17,07:46 AM,09:17 PM,06:00 AM,06:52 PM,1,32,32,34,20,0,13,0.0,1009,40,10,201,14,Jaipur
2018-04-19,39,29,0.0,12.9,9,24,08:34 AM,10:20 PM,05:59 AM,06:53 PM,2,33,33,34,17,5,13,0.0,1005,39,10,210,12,Jaipur
2018-04-20,38,29,0.0,13.0,9,32,09:27 AM,11:23 PM,05:58 AM,06:53 PM,0,32,32,33,31,2,12,0.0,1004,38,10,243,23,Jaipur
2018-04-21,37,25,0.0,13.0,8,39,10:23 AM,No moonset,05:57 AM,06:54 PM,-9,29,29,31,20,0,8,0.0,1009,37,10,244,14,Jaipur
2018-04-22,36,24,0.0,13.0,8,47,11:24 AM,12:22 AM,05:57 AM,06:54 PM,-3,29,29,30,18,0,13,0.0,1010,36,10,210,12,Jaipur
2018-04-23,38,25,0.0,13.0,8,54,12:26 PM,01:17 AM,05:56 AM,06:55 PM,-3,30,30,32,20,0,11,0.0,1009,38,10,325,14,Jaipur
2018-04-24,40,27,0.0,13.0,9,62,01:29 PM,02:08 AM,05:55 AM,06:56 PM,-7,32,32,34,18,0,8,0.0,1008,40,10,308,12,Jaipur
2018-04-25,41,27,0.0,13.0,9,69,02:30 PM,02:54 AM,05:54 AM,06:56 PM,-6,33,33,35,23,0,8,0.0,1005,41,10,275,15,Jaipur
2018-04-26,42,29,0.0,13.0,9,77,03:30 PM,03:36 AM,05:53 AM,06:57 PM,-0,35,35,36,31,0,12,0.0,1003,42,10,288,21,Jaipur
2018-04-27,43,28,0.0,13.1,9,85,04:29 PM,04:15 AM,05:52 AM,06:57 PM,1,36,36,37,16,8,11,0.0,1005,43,10,283,11,Jaipur
2018-04-28,43,32,0.0,13.1,10,92,05:27 PM,04:53 AM,05:51 AM,06:58 PM,3,38,38,38,21,1,12,0.0,1005,43,10,281,16,Jaipur
2018-04-29,44,30,0.0,13.1,10,100,06:24 PM,05:31 AM,05:51 AM,06:58 PM,5,37,37,37,19,3,15,0.0,1002,44,10,238,13,Jaipur
2018-04-30,44,32,0.0,13.1,10,100,07:21 PM,06:09 AM,05:50 AM,06:59 PM,5,38,38,38,28,5,15,0.0,1001,44,10,256,19,Jaipur
2018-05-01,44,31,0.0,13.1,10,89,08:16 PM,06:48 AM,05:49 AM,06:59 PM,6,37,37,38,13,7,15,0.0,1002,44,10,238,10,Jaipur
2018-05-02,43,29,0.0,13.5,8,82,09:11 PM,07:29 AM,05:48 AM,07:00 PM,7,36,36,37,20,14,17,0.3,1004,43,10,204,13,Jaipur
2018-05-03,42,32,0.0,13.5,9,75,10:03 PM,08:12 AM,05:47 AM,07:01 PM,6,36,36,37,17,3,16,0.1,1005,42,10,171,13,Jaipur
2018-05-04,43,29,0.0,13.5,9,68,10:54 PM,08:58 AM,05:47 AM,07:01 PM,10,37,37,37,13,5,22,0.0,1005,43,10,216,9,Jaipur
2018-05-05,43,30,0.0,13.6,9,60,11:42 PM,09:46 AM,05:46 AM,07:02 PM,6,37,37,37,18,0,17,0.0,1005,43,10,196,12,Jaipur
2018-05-06,42,33,0.0,13.6,9,53,No moonrise,10:35 AM,05:45 AM,07:02 PM,3,37,37,38,22,0,13,0.0,1005,42,10,238,17,Jaipur
2018-05-07,41,31,0.0,13.6,9,46,12:26 AM,11:27 AM,05:44 AM,07:03 PM,3,35,35,36,21,0,15,0.0,1005,41,10,247,15,Jaipur
2018-05-08,37,29,0.0,13.6,8,39,01:08 AM,12:19 PM,05:44 AM,07:03 PM,9,32,32,33,20,8,24,0.0,1005,37,10,248,14,Jaipur
2018-05-09,38,28,0.0,13.6,9,31,01:47 AM,01:12 PM,05:43 AM,07:04 PM,10,33,33,34,12,4,24,0.0,1007,38,10,189,9,Jaipur
2018-05-10,42,29,0.0,13.6,9,24,02:25 AM,02:06 PM,05:42 AM,07:05 PM,6,35,35,36,16,0,16,0.0,1008,42,10,202,12,Jaipur
2018-05-11,44,32,0.0,13.6,10,17,03:01 AM,03:01 PM,05:42 AM,07:05 PM,5,38,38,38,19,1,13,0.0,1005,44,10,228,13,Jaipur
2018-05-12,44,33,0.0,13.7,10,9,03:38 AM,03:58 PM,05:41 AM,07:06 PM,3,38,38,38,20,0,11,0.0,1004,44,10,275,14,Jaipur
2018-05-13,43,30,0.0,13.7,9,2,04:15 AM,04:56 PM,05:41 AM,07:06 PM,1,36,36,37,21,0,12,0.0,1004,43,10,307,14,Jaipur
2018-05-14,42,32,0.0,13.7,9,0,04:55 AM,05:58 PM,05:40 AM,07:07 PM,3,37,37,38,15,1,12,0.0,1005,42,10,262,11,Jaipur
2018-05-15,41,32,0.0,13.7,9,0,05:38 AM,07:01 PM,05:40 AM,07:07 PM,9,37,37,37,15,2,19,0.0,1003,41,10,246,11,Jaipur
2018-05-16,43,32,0.0,13.7,9,5,06:24 AM,08:06 PM,05:39 AM,07:08 PM,7,37,37,37,13,1,16,0.0,1003,43,10,322,10,Jaipur
2018-05-17,43,33,0.0,13.7,10,12,07:16 AM,09:12 PM,05:38 AM,07:08 PM,4,38,38,38,13,2,13,0.0,1003,43,10,172,8,Jaipur
2018-05-18,43,32,0.0,13.7,10,19,08:13 AM,10:14 PM,05:38 AM,07:09 PM,4,37,37,38,10,1,13,0.0,1002,43,10,133,7,Jaipur
2018-05-19,43,31,0.0,13.7,9,27,09:15 AM,11:13 PM,05:37 AM,07:10 PM,4,37,37,37,16,1,14,0.0,1002,43,10,105,11,Jaipur
2018-05-20,45,32,0.0,13.7,10,34,10:18 AM,No moonset,05:37 AM,07:10 PM,7,38,38,38,15,0,16,0.0,1004,45,10,45,10,Jaipur
2018-05-21,46,32,0.0,13.7,10,41,11:22 AM,12:06 AM,05:37 AM,07:11 PM,3,39,39,39,18,0,11,0.0,1004,46,10,69,12,Jaipur
2018-05-22,46,32,0.0,13.8,10,48,12:24 PM,12:54 AM,05:36 AM,07:11 PM,1,39,39,39,18,0,10,0.0,1003,46,10,173,12,Jaipur
2018-05-23,45,34,0.0,13.8,10,56,01:25 PM,01:37 AM,05:36 AM,07:12 PM,1,40,40,40,15,0,9,0.0,1001,45,10,179,10,Jaipur
2018-05-24,44,32,0.0,13.8,10,63,02:23 PM,02:17 AM,05:35 AM,07:12 PM,-2,38,38,39,21,2,8,0.0,1001,44,10,102,14,Jaipur
2018-05-25,44,31,0.0,13.8,10,70,03:21 PM,02:55 AM,05:35 AM,07:13 PM,0,38,38,38,9,3,10,0.0,1002,44,10,258,6,Jaipur
2018-05-26,44,32,0.0,13.8,10,78,04:17 PM,03:32 AM,05:35 AM,07:13 PM,-3,39,39,39,17,0,8,0.0,1001,44,10,298,11,Jaipur
2018-05-27,44,32,0.0,13.8,10,85,05:13 PM,04:08 AM,05:34 AM,07:14 PM,-8,38,38,39,21,0,5,0.0,1001,44,10,304,13,Jaipur
2018-05-28,44,32,0.0,13.8,10,92,06:08 PM,04:46 AM,05:34 AM,07:14 PM,-7,39,39,39,19,0,5,0.0,999,44,10,319,12,Jaipur
2018-05-29,45,33,0.0,13.8,10,99,07:03 PM,05:26 AM,05:34 AM,07:15 PM,1,39,39,39,17,5,10,0.0,998,45,10,215,10,Jaipur
2018-05-30,43,33,0.0,13.8,9,100,07:56 PM,06:08 AM,05:34 AM,07:16 PM,10,38,38,38,17,9,19,0.0,999,43,10,204,13,Jaipur
2018-05-31,45,35,0.0,13.8,10,89,08:47 PM,06:52 AM,05:33 AM,07:16 PM,13,40,40,39,13,3,22,0.0,1001,45,10,202,10,Jaipur
2018-06-01,45,33,0.0,13.8,10,74,09:37 PM,07:40 AM,05:33 AM,07:17 PM,3,40,40,40,20,2,11,0.0,1001,45,10,290,14,Jaipur
2018-06-02,45,34,0.0,13.8,10,67,10:22 PM,08:28 AM,05:33 AM,07:17 PM,8,40,40,40,19,0,17,0.0,1001,45,10,255,14,Jaipur
2018-06-03,45,33,0.0,13.8,10,59,11:05 PM,09:19 AM,05:33 AM,07:17 PM,5,39,39,39,31,0,13,0.0,999,45,10,291,23,Jaipur
2018-06-04,45,34,0.0,13.9,10,52,11:46 PM,10:11 AM,05:33 AM,07:18 PM,8,40,40,39,18,0,17,0.0,999,45,10,289,14,Jaipur
2018-06-05,46,35,0.0,13.9,10,44,No moonrise,11:03 AM,05:33 AM,07:18 PM,14,41,41,40,13,3,23,0.0,1000,46,10,199,10,Jaipur
2018-06-06,42,35,0.0,13.9,9,36,12:23 AM,11:56 AM,05:33 AM,07:19 PM,16,40,40,39,16,11,28,0.5,1002,42,10,150,12,Jaipur
2018-06-07,44,34,0.0,13.9,10,29,12:59 AM,12:49 PM,05:33 AM,07:19 PM,15,42,42,40,8,5,24,0.0,998,44,10,222,6,Jaipur
2018-06-08,44,36,0.0,13.9,10,21,01:35 AM,01:44 PM,05:32 AM,07:20 PM,15,42,42,40,12,5,24,0.0,995,44,10,212,10,Jaipur
2018-06-09,40,31,0.0,13.9,8,14,02:10 AM,02:40 PM,05:32 AM,07:20 PM,20,40,40,36,11,23,39,20.8,994,40,9,259,9,Jaipur
2018-06-10,40,33,0.0,13.9,9,6,02:48 AM,03:40 PM,05:32 AM,07:20 PM,19,40,40,37,14,25,37,4.6,996,40,10,216,11,Jaipur
2018-06-11,41,32,0.0,13.9,9,0,03:28 AM,04:41 PM,05:32 AM,07:21 PM,18,39,39,37,23,15,35,7.2,995,41,9,267,18,Jaipur
2018-06-12,43,34,0.0,13.9,9,0,04:12 AM,05:46 PM,05:32 AM,07:21 PM,16,40,40,38,28,1,29,0.0,993,43,10,261,22,Jaipur
2018-06-13,42,33,0.0,13.9,9,0,05:02 AM,06:52 PM,05:33 AM,07:22 PM,16,39,39,37,37,1,31,0.0,995,42,10,260,29,Jaipur
2018-06-14,42,31,0.0,13.9,9,1,05:57 AM,07:58 PM,05:33 AM,07:22 PM,16,37,37,36,34,2,33,0.0,997,42,10,258,28,Jaipur
2018-06-15,41,31,0.0,13.9,9,9,06:58 AM,09:00 PM,05:33 AM,07:22 PM,16,37,37,36,28,3,32,0.0,998,41,10,255,23,Jaipur
2018-06-16,40,32,0.0,13.9,9,16,08:03 AM,09:58 PM,05:33 AM,07:23 PM,17,37,37,36,25,5,33,0.0,999,40,10,265,21,Jaipur
2018-06-17,40,32,0.0,13.9,9,24,09:09 AM,10:50 PM,05:33 AM,07:23 PM,17,38,38,36,24,13,34,0.0,1000,40,10,269,19,Jaipur
2018-06-18,39,32,0.0,13.9,8,31,10:14 AM,11:36 PM,05:33 AM,07:23 PM,18,38,38,36,18,24,35,0.3,1000,39,10,307,15,Jaipur
2018-06-19,41,33,0.0,13.9,9,39,11:18 AM,No moonset,05:33 AM,07:23 PM,16,39,39,38,8,11,28,0.2,1000,41,10,262,7,Jaipur
2018-06-20,43,35,0.0,13.9,10,46,12:18 PM,12:18 AM,05:33 AM,07:24 PM,14,40,40,39,9,10,25,0.0,1000,43,10,269,8,Jaipur
2018-06-21,42,34,0.0,13.9,10,54,01:16 PM,12:57 AM,05:34 AM,07:24 PM,13,39,39,39,12,8,22,0.0,1000,42,10,266,9,Jaipur
2018-06-22,44,35,0.0,13.9,10,61,02:13 PM,01:34 AM,05:34 AM,07:24 PM,12,40,40,40,15,5,20,0.0,999,44,10,266,12,Jaipur
2018-06-23,43,34,0.0,13.9,10,69,03:08 PM,02:10 AM,05:34 AM,07:24 PM,14,40,40,39,15,6,24,0.0,999,43,10,263,12,Jaipur
2018-06-24,41,36,0.0,13.9,8,77,04:03 PM,02:47 AM,05:34 AM,07:24 PM,15,40,40,39,10,18,25,0.2,998,41,10,254,8,Jaipur
2018-06-25,38,33,0.0,13.3,8,84,04:57 PM,03:26 AM,05:35 AM,07:25 PM,17,37,37,36,11,31,33,7.8,997,38,9,182,8,Jaipur
2018-06-26,38,32,0.0,13.3,8,92,05:51 PM,04:06 AM,05:35 AM,07:25 PM,19,37,37,35,8,35,41,0.9,997,38,10,226,7,Jaipur
2018-06-27,35,30,0.0,13.3,7,99,06:42 PM,04:49 AM,05:35 AM,07:25 PM,21,36,36,33,11,45,52,25.2,998,35,8,99,9,Jaipur
2018-06-28,34,28,0.0,13.3,7,100,07:33 PM,05:36 AM,05:36 AM,07:25 PM,22,36,36,32,20,47,56,19.7,999,34,8,71,15,Jaipur
2018-06-29,35,29,0.0,13.3,7,86,08:19 PM,06:23 AM,05:36 AM,07:25 PM,22,36,36,32,16,44,56,22.5,999,35,8,152,12,Jaipur
2018-06-30,35,30,0.0,12.2,7,78,09:04 PM,07:14 AM,05:36 AM,07:25 PM,21,37,37,33,14,49,51,8.0,1001,35,10,248,11,Jaipur
2018-07-01,36,30,0.0,13.9,8,75,09:45 PM,08:05 AM,05:37 AM,07:25 PM,21,37,37,34,23,34,48,3.4,1001,36,10,263,18,Jaipur
2018-07-02,36,31,0.0,13.9,8,68,10:23 PM,08:57 AM,05:37 AM,07:25 PM,21,37,37,34,26,34,47,0.0,998,36,10,241,20,Jaipur
2018-07-03,36,31,0.0,13.9,9,61,10:59 PM,09:50 AM,05:37 AM,07:25 PM,21,38,38,34,20,38,47,0.4,998,36,10,230,15,Jaipur
2018-07-04,35,30,0.0,13.9,7,54,11:35 PM,10:42 AM,05:38 AM,07:25 PM,21,37,37,33,21,37,51,0.3,998,35,10,241,17,Jaipur
2018-07-05,36,30,0.0,13.9,7,46,No moonrise,11:35 AM,05:38 AM,07:25 PM,20,37,37,34,21,30,45,0.3,1000,36,10,274,16,Jaipur
2018-07-06,37,31,0.0,13.9,9,39,12:09 AM,12:29 PM,05:38 AM,07:25 PM,19,37,37,34,19,23,42,0.1,1000,37,10,297,15,Jaipur
2018-07-07,40,31,0.0,13.9,9,32,12:44 AM,01:26 PM,05:39 AM,07:25 PM,16,37,37,36,19,16,33,0.0,999,40,10,306,14,Jaipur
2018-07-08,42,33,0.0,13.9,9,24,01:22 AM,02:24 PM,05:39 AM,07:25 PM,15,39,39,38,21,9,28,0.0,997,42,10,321,16,Jaipur
2018-07-09,42,34,0.0,13.9,9,17,02:03 AM,03:26 PM,05:40 AM,07:25 PM,16,40,40,38,14,17,28,0.0,997,42,10,301,12,Jaipur
2018-07-10,40,34,0.0,12.2,8,10,02:49 AM,04:30 PM,05:40 AM,07:24 PM,20,41,41,37,10,42,37,0.0,997,40,10,132,8,Jaipur
2018-07-11,38,33,0.0,13.3,8,3,03:40 AM,05:36 PM,05:41 AM,07:24 PM,20,40,40,36,16,35,42,2.9,997,38,10,235,14,Jaipur
2018-07-12,37,32,0.0,13.8,8,0,04:38 AM,06:40 PM,05:41 AM,07:24 PM,21,38,38,34,17,51,47,8.1,997,37,9,285,14,Jaipur
2018-07-13,36,27,0.0,12.2,7,0,05:42 AM,07:42 PM,05:42 AM,07:24 PM,23,36,36,31,17,59,64,32.7,998,36,8,173,12,Jaipur
2018-07-14,35,29,0.0,12.2,7,4,06:48 AM,08:38 PM,05:42 AM,07:23 PM,23,37,37,32,9,47,60,17.8,997,35,9,92,7,Jaipur
2018-07-15,35,29,0.0,12.2,7,12,07:57 AM,09:29 PM,05:43 AM,07:23 PM,23,38,38,32,9,49,59,13.0,996,35,9,83,7,Jaipur
2018-07-16,36,31,0.0,13.8,7,19,09:03 AM,10:14 PM,05:43 AM,07:23 PM,23,39,39,34,15,44,54,1.8,997,36,10,82,12,Jaipur
2018-07-17,35,30,0.0,13.8,7,26,10:07 AM,10:55 PM,05:44 AM,07:23 PM,24,38,38,33,17,40,60,50.7,997,35,7,92,12,Jaipur
2018-07-18,35,31,0.0,13.8,7,34,11:08 AM,11:34 PM,05:44 AM,07:22 PM,23,39,39,33,14,41,56,0.8,998,35,10,52,10,Jaipur
2018-07-19,33,29,0.0,13.8,7,41,12:06 PM,No moonset,05:45 AM,07:22 PM,24,36,36,30,11,40,69,39.9,998,33,7,204,7,Jaipur
2018-07-20,33,29,0.0,13.3,7,48,01:03 PM,12:11 AM,05:45 AM,07:21 PM,23,36,36,31,12,41,65,15.8,998,33,8,93,9,Jaipur
2018-07-21,31,28,0.0,11.0,7,55,01:58 PM,12:48 AM,05:46 AM,07:21 PM,24,34,34,29,13,59,72,38.1,999,31,7,303,9,Jaipur
