date_time,maxtempC,mintempC,totalSnow_cm,sunHour,uvIndex,moon_illumination,moonrise,moonset,sunrise,sunset,DewPointC,FeelsLikeC,HeatIndexC,WindChillC,WindGustKmph,cloudcover,humidity,precipMM,pressure,tempC,visibility,winddirDegree,windspeedKmph,location
2018-01-20,34,26,0.0,11.1,8,20,09:23 AM,09:13 PM,07:15 AM,06:24 PM,18,30,30,29,9,2,51,0.0,1013,34,10,124,8,Mumbai
2018-01-21,33,27,0.0,11.1,8,28,10:03 AM,10:04 PM,07:15 AM,06:25 PM,18,31,31,30,10,0,51,0.0,1012,33,10,135,9,Mumbai
2018-01-22,31,28,0.0,11.1,7,35,10:41 AM,10:56 PM,07:15 AM,06:26 PM,19,31,31,29,9,0,56,0.0,1011,31,10,198,8,Mumbai
2018-01-23,29,25,0.0,11.1,7,42,11:21 AM,11:49 PM,07:15 AM,06:26 PM,18,28,28,27,13,1,59,0.0,1012,29,10,251,11,Mumbai
2018-01-24,31,25,0.0,11.1,7,49,12:01 PM,No moonset,07:15 AM,06:27 PM,16,27,27,27,12,0,52,0.0,1012,31,10,132,11,Mumbai
2018-01-25,31,25,0.0,11.1,7,57,12:44 PM,12:43 AM,07:15 AM,06:28 PM,16,28,28,27,12,0,49,0.0,1011,31,10,181,10,Mumbai
2018-01-26,32,26,0.0,11.1,7,64,01:31 PM,01:40 AM,07:14 AM,06:28 PM,15,29,29,28,12,0,45,0.0,1011,32,10,138,10,Mumbai
2018-01-27,31,26,0.0,11.2,7,71,02:21 PM,02:40 AM,07:14 AM,06:29 PM,16,29,29,28,11,0,47,0.0,1012,31,10,171,9,Mumbai
2018-01-28,30,25,0.0,11.2,7,78,03:17 PM,03:42 AM,07:14 AM,06:29 PM,17,29,29,28,11,2,52,0.0,1013,30,10,214,10,Mumbai
2018-01-29,33,26,0.0,11.2,7,86,04:18 PM,04:45 AM,07:14 AM,06:30 PM,18,30,30,29,12,0,52,0.0,1014,33,10,133,10,Mumbai
2018-01-30,35,28,0.0,11.2,8,93,05:22 PM,05:48 AM,07:14 AM,06:30 PM,17,31,31,30,12,0,47,0.0,1014,35,10,158,9,Mumbai
2018-01-31,36,28,0.0,11.2,8,97,06:27 PM,06:48 AM,07:13 AM,06:31 PM,16,32,32,31,10,0,41,0.0,1014,36,10,198,8,Mumbai
2018-02-01,34,27,0.0,11.2,8,88,07:31 PM,07:43 AM,07:13 AM,06:32 PM,17,32,32,30,10,0,45,0.0,1014,34,10,129,8,Mumbai
2018-02-02,33,28,0.0,11.2,8,81,08:32 PM,08:34 AM,07:13 AM,06:32 PM,17,31,31,30,12,0,47,0.0,1012,33,10,175,10,Mumbai
2018-02-03,33,28,0.0,11.2,8,73,09:32 PM,09:21 AM,07:12 AM,06:33 PM,18,31,31,30,12,0,49,0.0,1012,33,10,215,10,Mumbai
2018-02-04,31,27,0.0,11.2,7,66,10:27 PM,10:04 AM,07:12 AM,06:33 PM,16,29,29,29,12,15,48,0.0,1012,31,10,204,9,Mumbai
2018-02-05,32,26,0.0,11.2,8,58,11:21 PM,10:46 AM,07:12 AM,06:34 PM,18,31,31,29,9,4,53,0.0,1014,32,10,152,7,Mumbai
2018-02-06,32,27,0.0,11.2,7,51,No moonrise,11:26 AM,07:11 AM,06:34 PM,17,29,29,28,11,25,53,0.0,1014,32,10,154,8,Mumbai
2018-02-07,32,26,0.0,11.2,7,43,12:13 AM,12:06 PM,07:11 AM,06:35 PM,18,30,30,29,9,8,55,0.0,1013,32,10,182,7,Mumbai
2018-02-08,32,28,0.0,11.2,8,36,01:05 AM,12:47 PM,07:11 AM,06:35 PM,20,32,32,30,8,0,57,0.0,1013,32,10,202,7,Mumbai
2018-02-09,32,27,0.0,11.3,7,28,01:55 AM,01:29 PM,07:10 AM,06:36 PM,18,31,31,29,8,0,51,0.0,1013,32,10,201,7,Mumbai
2018-02-10,28,25,0.0,11.3,7,20,02:45 AM,02:13 PM,07:10 AM,06:36 PM,15,27,27,26,12,9,49,0.0,1013,28,10,242,9,Mumbai
2018-02-11,27,24,0.0,11.3,7,13,03:35 AM,02:59 PM,07:09 AM,06:37 PM,18,27,27,26,14,12,62,0.0,1014,27,10,240,12,Mumbai
2018-02-12,30,24,0.0,11.3,7,5,04:23 AM,03:47 PM,07:09 AM,06:37 PM,18,28,28,27,12,1,59,0.0,1016,30,10,251,10,Mumbai
2018-02-13,31,25,0.0,11.3,7,0,05:11 AM,04:36 PM,07:08 AM,06:38 PM,17,29,29,28,14,0,53,0.0,1018,31,10,130,12,Mumbai
2018-02-14,32,25,0.0,11.3,7,0,05:56 AM,05:27 PM,07:08 AM,06:38 PM,17,30,30,29,16,4,50,0.0,1017,32,10,113,11,Mumbai
2018-02-15,33,27,0.0,11.3,7,0,06:40 AM,06:17 PM,07:07 AM,06:39 PM,18,31,31,29,19,9,52,0.0,1017,33,10,159,12,Mumbai
2018-02-16,34,27,0.0,11.3,8,2,07:22 AM,07:09 PM,07:07 AM,06:39 PM,19,31,31,30,14,5,54,0.0,1016,34,10,137,10,Mumbai
2018-02-17,33,27,0.0,11.3,8,10,08:02 AM,08:01 PM,07:06 AM,06:40 PM,18,32,32,30,13,2,50,0.0,1013,33,10,301,10,Mumbai
2018-02-18,33,28,0.0,11.4,8,17,08:42 AM,08:53 PM,07:05 AM,06:40 PM,17,32,32,31,12,0,45,0.0,1011,33,10,175,10,Mumbai
2018-02-19,32,28,0.0,11.4,7,25,09:22 AM,09:45 PM,07:05 AM,06:40 PM,17,30,30,30,14,10,46,0.0,1011,32,10,170,10,Mumbai
2018-02-20,34,27,0.0,11.4,8,32,10:02 AM,10:39 PM,07:04 AM,06:41 PM,18,31,31,30,12,2,49,0.0,1012,34,10,252,9,Mumbai
2018-02-21,33,27,0.0,11.4,8,40,10:43 AM,11:35 PM,07:04 AM,06:41 PM,18,31,31,30,15,2,51,0.0,1011,33,10,258,11,Mumbai
2018-02-22,34,27,0.0,11.4,8,47,11:28 AM,No moonset,07:03 AM,06:42 PM,18,31,31,30,15,4,49,0.0,1010,34,10,233,10,Mumbai
2018-02-23,34,28,0.0,11.4,8,55,12:15 PM,12:32 AM,07:02 AM,06:42 PM,19,31,31,30,11,6,51,0.0,1011,34,10,241,8,Mumbai
2018-02-24,33,27,0.0,11.4,8,62,01:07 PM,01:31 AM,07:02 AM,06:42 PM,18,31,31,30,15,9,50,0.0,1012,33,10,216,10,Mumbai
2018-02-25,36,28,0.0,11.4,8,70,02:04 PM,02:31 AM,07:01 AM,06:43 PM,18,32,32,31,14,4,47,0.0,1013,36,10,142,10,Mumbai
2018-02-26,36,29,0.0,11.4,8,77,03:04 PM,03:33 AM,07:00 AM,06:43 PM,19,34,34,32,12,3,48,0.0,1012,36,10,168,8,Mumbai
2018-02-27,37,29,0.0,11.4,8,85,04:07 PM,04:31 AM,07:00 AM,06:43 PM,20,35,35,32,10,2,49,0.0,1011,37,10,154,7,Mumbai
2018-02-28,36,30,0.0,11.6,8,93,05:10 PM,05:28 AM,06:59 AM,06:44 PM,19,35,35,32,10,2,47,0.0,1011,36,10,141,8,Mumbai
2018-03-01,35,29,0.0,11.6,8,96,06:12 PM,06:20 AM,06:58 AM,06:44 PM,19,33,33,31,8,4,50,0.0,1011,35,10,212,6,Mumbai
2018-03-02,35,29,0.0,11.6,8,100,07:13 PM,07:09 AM,06:57 AM,06:44 PM,20,34,34,31,12,4,51,0.0,1010,35,10,212,8,Mumbai
2018-03-03,33,29,0.0,11.6,8,89,08:11 PM,07:54 AM,06:57 AM,06:45 PM,19,33,33,31,12,5,49,0.0,1010,33,10,221,8,Mumbai
2018-03-04,32,28,0.0,11.6,8,82,09:07 PM,08:37 AM,06:56 AM,06:45 PM,20,32,32,29,12,5,58,0.0,1010,32,10,243,9,Mumbai
2018-03-05,33,27,0.0,11.6,8,74,10:01 PM,09:19 AM,06:55 AM,06:45 PM,19,31,31,29,17,6,52,0.0,1011,33,10,295,12,Mumbai
2018-03-06,33,28,0.0,11.6,8,67,10:54 PM,10:00 AM,06:54 AM,06:46 PM,19,32,32,30,18,5,51,0.0,1011,33,10,294,12,Mumbai
2018-03-07,32,29,0.0,11.6,8,60,11:47 PM,10:41 AM,06:54 AM,06:46 PM,21,33,33,30,14,2,57,0.0,1010,32,10,308,11,Mumbai
2018-03-08,31,28,0.0,11.6,8,53,No moonrise,11:24 AM,06:53 AM,06:46 PM,21,32,32,30,12,3,59,0.0,1011,31,10,321,10,Mumbai
2018-03-09,33,27,0.0,11.6,8,45,12:37 AM,12:07 PM,06:52 AM,06:47 PM,19,31,31,30,19,3,53,0.0,1011,33,10,245,14,Mumbai
2018-03-10,32,28,0.0,11.6,8,38,01:28 AM,12:53 PM,06:51 AM,06:47 PM,19,32,32,30,16,1,52,0.0,1011,32,10,292,12,Mumbai
2018-03-11,34,29,0.0,11.6,8,31,02:17 AM,01:40 PM,06:50 AM,06:47 PM,19,33,33,31,19,1,48,0.0,1011,34,10,300,13,Mumbai
2018-03-12,34,29,0.0,11.6,8,24,03:05 AM,02:29 PM,06:50 AM,06:47 PM,17,32,32,31,21,1,44,0.0,1011,34,10,169,13,Mumbai
2018-03-13,34,28,0.0,11.6,8,16,03:51 AM,03:19 PM,06:49 AM,06:48 PM,17,31,31,30,22,4,45,0.0,1011,34,10,295,14,Mumbai
2018-03-14,33,28,0.0,11.6,8,9,04:35 AM,04:10 PM,06:48 AM,06:48 PM,15,30,30,30,26,7,41,0.0,1011,33,10,253,16,Mumbai
2018-03-15,29,27,0.0,11.6,7,2,05:18 AM,05:01 PM,06:47 AM,06:48 PM,18,29,29,28,11,19,54,0.0,1011,29,10,240,8,Mumbai
2018-03-16,33,27,0.0,11.6,8,0,05:59 AM,05:53 PM,06:46 AM,06:49 PM,18,31,31,30,12,18,51,0.2,1010,33,10,219,9,Mumbai
2018-03-17,32,27,0.0,11.6,8,0,06:39 AM,06:46 PM,06:45 AM,06:49 PM,19,31,31,30,12,20,53,0.0,1010,32,10,238,9,Mumbai
2018-03-18,32,28,0.0,11.6,7,5,07:20 AM,07:40 PM,06:45 AM,06:49 PM,19,31,31,29,12,23,56,0.0,1011,32,10,273,9,Mumbai
2018-03-19,33,28,0.0,11.6,8,13,08:00 AM,08:34 PM,06:44 AM,06:49 PM,21,34,34,31,13,3,57,0.0,1013,33,10,314,10,Mumbai
2018-03-20,33,29,0.0,11.6,8,20,08:42 AM,09:30 PM,06:43 AM,06:50 PM,21,35,35,31,12,0,57,0.0,1012,33,10,322,11,Mumbai
2018-03-21,32,29,0.0,11.6,8,27,09:26 AM,10:27 PM,06:42 AM,06:50 PM,21,33,33,30,15,0,58,0.0,1012,32,10,237,13,Mumbai
2018-03-22,31,28,0.0,11.6,7,34,10:13 AM,11:26 PM,06:41 AM,06:50 PM,20,32,32,29,14,0,59,0.0,1011,31,10,233,12,Mumbai
2018-03-23,31,26,0.0,11.6,7,42,11:04 AM,No moonset,06:40 AM,06:50 PM,20,30,30,28,11,19,61,0.0,1011,31,10,228,9,Mumbai
2018-03-24,34,26,0.0,8.8,7,49,11:58 AM,12:26 AM,06:40 AM,06:51 PM,19,31,31,29,14,55,53,0.0,1012,34,10,238,9,Mumbai
2018-03-25,36,28,0.0,6.1,7,56,12:56 PM,01:26 AM,06:39 AM,06:51 PM,17,33,33,32,16,74,44,0.0,1012,36,10,185,8,Mumbai
2018-03-26,37,30,0.0,11.6,8,63,01:56 PM,02:23 AM,06:38 AM,06:51 PM,18,35,35,33,18,24,41,0.0,1012,37,10,198,10,Mumbai
2018-03-27,33,29,0.0,11.6,8,71,02:57 PM,03:19 AM,06:37 AM,06:51 PM,23,34,34,30,12,15,67,0.0,1011,33,10,224,9,Mumbai
2018-03-28,31,28,0.0,11.6,7,78,03:58 PM,04:11 AM,06:36 AM,06:51 PM,23,34,34,29,12,18,70,0.0,1011,31,10,222,9,Mumbai
2018-03-29,31,26,0.0,11.6,7,85,04:58 PM,05:00 AM,06:35 AM,06:52 PM,23,36,36,31,9,3,62,0.0,1010,31,10,242,8,Mumbai
2018-03-30,31,26,0.0,11.6,7,93,05:56 PM,05:46 AM,06:34 AM,06:52 PM,25,40,40,32,9,0,68,0.0,1010,31,10,228,8,Mumbai
2018-03-31,32,26,0.0,11.6,8,96,06:52 PM,06:29 AM,06:34 AM,06:52 PM,25,40,40,32,11,0,69,0.0,1010,32,10,240,9,Mumbai
2018-04-01,32,27,0.0,11.6,7,89,07:48 PM,07:11 AM,06:33 AM,06:52 PM,22,35,35,31,12,4,61,0.0,1009,32,10,234,10,Mumbai
2018-04-02,32,26,0.0,11.6,8,81,08:41 PM,07:52 AM,06:32 AM,06:53 PM,21,33,33,30,14,19,59,0.0,1010,32,10,265,11,Mumbai
2018-04-03,32,27,0.0,11.6,8,74,09:35 PM,08:33 AM,06:31 AM,06:53 PM,24,38,38,32,12,1,61,0.0,1010,32,10,309,10,Mumbai
2018-04-04,33,27,0.0,11.6,8,66,10:27 PM,09:16 AM,06:30 AM,06:53 PM,24,40,40,33,14,1,60,0.0,1008,33,10,307,11,Mumbai
2018-04-05,32,27,0.0,11.6,8,59,11:19 PM,10:00 AM,06:29 AM,06:53 PM,23,37,37,32,12,4,61,0.0,1007,32,10,295,9,Mumbai
2018-04-06,33,27,0.0,11.6,8,51,No moonrise,10:45 AM,06:29 AM,06:54 PM,22,35,35,31,11,10,62,0.3,1008,33,10,285,9,Mumbai
2018-04-07,33,27,0.0,11.6,8,44,12:09 AM,11:33 AM,06:28 AM,06:54 PM,24,38,38,32,11,2,63,0.0,1010,33,10,223,9,Mumbai
2018-04-08,33,27,0.0,11.6,8,36,12:58 AM,12:21 PM,06:27 AM,06:54 PM,25,42,42,34,9,0,60,0.0,1010,33,10,231,7,Mumbai
2018-04-09,34,27,0.0,11.6,8,28,01:45 AM,01:11 PM,06:26 AM,06:54 PM,23,39,39,33,12,1,57,0.0,1010,34,10,232,10,Mumbai
2018-04-10,35,27,0.0,11.6,8,21,02:30 AM,02:01 PM,06:25 AM,06:55 PM,23,36,36,31,12,4,63,0.0,1009,35,10,226,10,Mumbai
2018-04-11,34,29,0.0,11.6,8,13,03:13 AM,02:52 PM,06:25 AM,06:55 PM,23,35,35,31,10,8,65,0.0,1010,34,10,203,8,Mumbai
2018-04-12,34,30,0.0,11.6,8,6,03:54 AM,03:43 PM,06:24 AM,06:55 PM,25,39,39,32,10,0,67,0.0,1009,34,10,264,9,Mumbai
2018-04-13,33,31,0.0,11.6,8,0,04:35 AM,04:35 PM,06:23 AM,06:55 PM,24,39,39,32,12,2,64,0.0,1009,33,10,233,10,Mumbai
2018-04-14,33,30,0.0,11.6,8,0,05:15 AM,05:29 PM,06:22 AM,06:56 PM,24,37,37,31,11,5,64,0.0,1009,33,10,261,9,Mumbai
2018-04-15,33,29,0.0,11.6,8,0,05:55 AM,06:23 PM,06:22 AM,06:56 PM,24,36,36,31,11,13,68,0.0,1009,33,10,244,9,Mumbai
2018-04-16,33,30,0.0,11.6,8,1,06:37 AM,07:20 PM,06:21 AM,06:56 PM,24,38,38,32,14,7,66,0.0,1010,33,10,264,11,Mumbai
2018-04-17,34,30,0.0,11.6,8,9,07:21 AM,08:18 PM,06:20 AM,06:57 PM,24,38,38,32,11,19,62,0.4,1010,34,10,256,7,Mumbai
2018-04-18,36,31,0.0,11.6,8,17,08:08 AM,09:19 PM,06:19 AM,06:57 PM,25,41,41,34,11,4,62,0.0,1010,36,10,249,9,Mumbai
2018-04-19,37,34,0.0,11.6,9,24,08:58 AM,10:19 PM,06:19 AM,06:57 PM,24,43,43,35,10,0,54,0.0,1008,37,10,224,9,Mumbai
2018-04-20,34,34,0.0,11.6,8,32,09:53 AM,11:21 PM,06:18 AM,06:57 PM,26,43,43,34,10,0,63,0.0,1009,34,10,263,9,Mumbai
2018-04-21,34,32,0.0,11.6,8,39,10:51 AM,No moonset,06:17 AM,06:58 PM,25,41,41,33,12,0,63,0.0,1009,34,10,271,10,Mumbai
2018-04-22,34,31,0.0,11.6,8,47,11:51 AM,12:20 AM,06:17 AM,06:58 PM,23,38,38,33,15,0,57,0.0,1009,34,10,318,12,Mumbai
2018-04-23,35,32,0.0,11.6,8,54,12:51 PM,01:16 AM,06:16 AM,06:58 PM,25,41,41,33,11,0,62,0.0,1009,35,10,209,9,Mumbai
2018-04-24,36,32,0.0,11.6,8,62,01:51 PM,02:08 AM,06:15 AM,06:59 PM,24,41,41,34,11,0,57,0.0,1009,36,10,235,9,Mumbai
2018-04-25,35,32,0.0,11.6,8,69,02:50 PM,02:57 AM,06:15 AM,06:59 PM,24,40,40,33,13,0,59,0.0,1009,35,10,296,10,Mumbai
2018-04-26,34,31,0.0,11.6,8,77,03:47 PM,03:43 AM,06:14 AM,06:59 PM,24,39,39,32,12,0,64,0.0,1008,34,10,303,11,Mumbai
2018-04-27,34,30,0.0,11.6,8,85,04:43 PM,04:25 AM,06:13 AM,07:00 PM,24,38,38,32,12,0,65,0.0,1009,34,10,303,10,Mumbai
2018-04-28,33,29,0.0,11.6,8,92,05:37 PM,05:06 AM,06:13 AM,07:00 PM,25,39,39,32,12,3,68,0.0,1010,33,10,289,10,Mumbai
2018-04-29,33,28,0.0,11.6,8,100,06:31 PM,05:47 AM,06:12 AM,07:00 PM,26,39,39,31,11,9,73,0.0,1009,33,10,248,10,Mumbai
2018-04-30,34,28,0.0,11.6,8,100,07:25 PM,06:28 AM,06:11 AM,07:01 PM,25,39,39,31,12,5,71,0.0,1008,34,10,280,11,Mumbai
2018-05-01,34,28,0.0,11.6,8,89,08:17 PM,07:10 AM,06:11 AM,07:01 PM,25,38,38,31,11,10,70,0.0,1009,34,10,262,10,Mumbai
2018-05-02,34,29,0.0,11.6,8,82,09:10 PM,07:53 AM,06:10 AM,07:01 PM,25,39,39,32,11,3,70,0.0,1009,34,10,271,10,Mumbai
2018-05-03,35,28,0.0,11.6,8,75,10:01 PM,08:38 AM,06:10 AM,07:02 PM,26,41,41,32,10,5,70,0.0,1009,35,10,215,8,Mumbai
2018-05-04,34,31,0.0,11.6,8,68,10:51 PM,09:25 AM,06:09 AM,07:02 PM,27,42,42,32,12,1,72,0.0,1009,34,10,261,10,Mumbai
2018-05-05,33,28,0.0,11.6,8,60,11:39 PM,10:13 AM,06:09 AM,07:02 PM,25,38,38,31,12,14,73,0.0,1009,33,10,264,10,Mumbai
2018-05-06,34,31,0.0,11.6,8,53,No moonrise,11:02 AM,06:08 AM,07:03 PM,26,40,40,32,12,5,71,0.0,1010,34,10,267,10,Mumbai
2018-05-07,34,29,0.0,11.6,8,46,12:25 AM,11:52 AM,06:08 AM,07:03 PM,24,37,37,31,13,13,67,0.0,1010,34,10,249,11,Mumbai
2018-05-08,34,29,0.0,11.6,8,39,01:08 AM,12:42 PM,06:07 AM,07:03 PM,24,37,37,32,14,5,65,0.0,1009,34,10,222,12,Mumbai
2018-05-09,35,31,0.0,11.6,8,31,01:50 AM,01:33 PM,06:07 AM,07:04 PM,25,41,41,33,16,1,66,0.0,1008,35,10,231,13,Mumbai
2018-05-10,35,31,0.0,11.6,8,24,02:30 AM,02:24 PM,06:06 AM,07:04 PM,26,42,42,33,13,2,70,0.0,1009,35,10,260,11,Mumbai
2018-05-11,35,30,0.0,11.6,8,17,03:09 AM,03:16 PM,06:06 AM,07:04 PM,26,41,41,32,14,4,70,0.2,1009,35,10,241,12,Mumbai
2018-05-12,35,30,0.0,11.6,8,9,03:49 AM,04:09 PM,06:05 AM,07:05 PM,26,40,40,32,13,4,68,0.0,1009,35,10,240,11,Mumbai
2018-05-13,34,32,0.0,11.6,8,2,04:29 AM,05:05 PM,06:05 AM,07:05 PM,27,43,43,33,12,2,70,0.0,1008,34,10,259,10,Mumbai
2018-05-14,34,29,0.0,11.6,8,0,05:12 AM,06:03 PM,06:05 AM,07:06 PM,26,40,40,32,13,14,72,0.0,1009,34,10,255,11,Mumbai
2018-05-15,34,29,0.0,11.6,8,0,05:58 AM,07:04 PM,06:04 AM,07:06 PM,26,39,39,32,12,6,70,0.0,1008,34,10,273,11,Mumbai
2018-05-16,33,30,0.0,11.6,8,5,06:48 AM,08:06 PM,06:04 AM,07:06 PM,26,40,40,32,13,4,72,0.0,1007,33,10,297,11,Mumbai
2018-05-17,34,29,0.0,11.6,8,12,07:42 AM,09:10 PM,06:04 AM,07:07 PM,27,42,42,32,14,6,73,0.0,1006,34,10,260,11,Mumbai
2018-05-18,33,29,0.0,11.6,8,19,08:40 AM,10:12 PM,06:03 AM,07:07 PM,26,40,40,32,16,14,75,0.0,1007,33,10,229,13,Mumbai
2018-05-19,34,32,0.0,11.6,8,27,09:42 AM,11:11 PM,06:03 AM,07:08 PM,27,43,43,33,13,0,69,0.0,1006,34,10,231,11,Mumbai
2018-05-20,34,31,0.0,11.6,8,34,10:44 AM,No moonset,06:03 AM,07:08 PM,27,42,42,33,14,1,71,0.0,1007,34,10,237,11,Mumbai
2018-05-21,34,29,0.0,11.6,8,41,11:46 AM,12:06 AM,06:02 AM,07:08 PM,26,40,40,32,12,7,71,0.0,1007,34,10,246,10,Mumbai
2018-05-22,33,29,0.0,11.6,8,48,12:45 PM,12:56 AM,06:02 AM,07:09 PM,25,37,37,31,13,17,70,0.0,1007,33,10,236,10,Mumbai
2018-05-23,32,29,0.0,11.6,7,56,01:43 PM,01:43 AM,06:02 AM,07:09 PM,25,37,37,31,11,48,73,0.0,1007,32,10,258,9,Mumbai
2018-05-24,32,29,0.0,11.6,8,63,02:38 PM,02:25 AM,06:02 AM,07:10 PM,25,37,37,30,16,38,75,0.0,1007,32,10,248,13,Mumbai
2018-05-25,31,29,0.0,7.8,7,70,03:32 PM,03:06 AM,06:02 AM,07:10 PM,25,36,36,30,14,63,76,0.0,1007,31,10,297,11,Mumbai
2018-05-26,34,29,0.0,11.6,8,78,04:25 PM,03:47 AM,06:01 AM,07:10 PM,27,40,40,31,16,26,77,0.3,1005,34,10,304,14,Mumbai
2018-05-27,33,30,0.0,11.6,8,85,05:18 PM,04:26 AM,06:01 AM,07:11 PM,27,41,41,31,14,16,78,0.0,1004,33,10,290,12,Mumbai
2018-05-28,32,29,0.0,11.6,7,92,06:10 PM,05:07 AM,06:01 AM,07:11 PM,26,38,38,30,17,42,78,0.3,1003,32,10,276,13,Mumbai
2018-05-29,32,29,0.0,11.6,7,99,07:03 PM,05:49 AM,06:01 AM,07:12 PM,26,37,37,30,19,41,77,1.1,1004,32,10,263,15,Mumbai
2018-05-30,32,29,0.0,11.6,7,100,07:55 PM,06:33 AM,06:01 AM,07:12 PM,26,37,37,31,17,33,75,0.9,1005,32,10,245,14,Mumbai
2018-05-31,34,29,0.0,11.6,7,89,08:45 PM,07:19 AM,06:01 AM,07:12 PM,26,39,39,31,15,19,74,0.5,1005,34,10,248,12,Mumbai
2018-06-01,33,30,0.0,11.6,7,74,09:34 PM,08:07 AM,06:01 AM,07:13 PM,26,39,39,31,10,21,74,4.0,1006,33,10,228,8,Mumbai
2018-06-02,34,31,0.0,11.6,7,67,10:20 PM,08:56 AM,06:01 AM,07:13 PM,26,40,40,32,13,14,73,0.0,1007,34,10,247,11,Mumbai
2018-06-03,32,30,0.0,11.6,7,59,11:05 PM,09:45 AM,06:01 AM,07:13 PM,26,39,39,31,13,36,75,0.5,1006,32,9,256,10,Mumbai
2018-06-04,33,30,0.0,11.6,7,52,11:47 PM,10:35 AM,06:01 AM,07:14 PM,26,39,39,31,12,37,72,3.8,1005,33,10,248,10,Mumbai
2018-06-05,34,30,0.0,13.1,7,44,No moonrise,11:26 AM,06:00 AM,07:14 PM,25,39,39,32,11,31,71,8.2,1005,34,9,243,9,Mumbai
2018-06-06,33,31,0.0,13.2,7,36,12:27 AM,12:15 PM,06:00 AM,07:15 PM,26,40,40,32,14,17,72,0.4,1007,33,10,274,12,Mumbai
2018-06-07,33,30,0.0,11.6,7,29,01:06 AM,01:06 PM,06:01 AM,07:15 PM,26,39,39,31,13,28,76,1.4,1005,33,10,262,10,Mumbai
2018-06-08,33,30,0.0,11.6,7,21,01:44 AM,01:58 PM,06:01 AM,07:15 PM,26,38,38,31,15,43,76,13.4,1002,33,10,269,12,Mumbai
